UniqueID,Keyword
8GZH53GV9W_OZCNAGPR06CQHFS,poltava|ukraine|putin|missiles|missile|ukrainian|russian|attacked|vladimir|russia|zelenskyy|kyiv|kursk|attack|zaporizhzhia
8HC47UHIY3_SHKKFB6BOGIBGIX,ukrainian|ukraine|ukrainians|zaporizhzhia|mriia|khortytsia|diia|education|children|educational|providing|russian|humanitarian|administrations|schools
8HPVDHHCEH_P54NGVO9BTR0OYQ,netanyahu|zionist|mujahideen|hamas|israeli|irna|palestinian|prisoners|nusirat|prisoner|bombardments|shahab|abu|tehran|islamic
8I4CYXNDF5_B68MUDWOOFM9Y78,hamas|hostages|terrorist|gaza|secretary|detainees|israeli|isis|humanitarian|civilians|israelis|terrorism|abdul|taliban|ceasefire
8PK6NT1UTS_RZE9BS2EBOSJC1F,detained|yemen|alleged|humanitarian|allegations|authorities|personnel|arrested|nations|staffers|accusations|staff|colleagues|houthi|2023
8Q991TB4OL_C7QHD7LVHEZ3SB6,iaea|nuclear|znpp|austria|international|ukraine|atomic|zaporizhzhya|facilities|safeguards|facility|grossi|safety|report|security
8S7U9DDHT5_SYONIR2W2B98KLI,malawi|africa|beijing|diplomacy|multilateralism|china|cooperation|summit|wang|malawian|partnership|nigeria|african|continent|countries
8T5ZXPNIJG_5WCG0WFUEZ2TPYB,lithuania|poland|lithuanian|nato|geopolitical|polish|ukraine|security|ukrainian|andrzej|gitanas|lublin|russia|allies|territorial
8XH5CE95S5_3EQMAXMY1E67CJ2,tanks|tank|armored|optimized|artillery|m60|iranian|iran|optimization|sights|combat|cannons|capability|strengthen|vehicles
8ZNV2NLNK0_WIXUFKXSPPDGUA3,globsec|macron|nato|czech|balkans|prague|euro|czechs|putin|europe|kyiv|kosovar|eu|brussels|publicized
92BRCLF4H9_WI4NQHLP29JYLTG,iranian|mujahideen|amirabdollahian|ayatollah|pezeshkian|zionist|iran|islamic|palestinian|ali|khamenei|regime|diplomacy|diplomat|shahroud
94NRUO8S5D_D8SAV6ACFNVWH1D,spain|hamas|hostages|ceasefire|israeli|humanitarian|peace|terrorist|translation|victims|foreign|support|agreement|message|condemns
95RW0NJTC2_WG26VOEZ28H6S0E,nations|partnerships|cooperation|initiatives|memorandums|agreements|africa|beijing|agenda|summit|china|plans|agendas|emerging|continent
98TRHMB3P0_2XRGT0PUQHUQSV0,ssang|marines|navy|naval|korea|marine|tactical|korean|army|roks|reconnaissance|rok|operation|corps|readiness
9BX0M9MWCJ_N3MMY0551M5A1N2,taliban|afghan|afghanistan|islamic|mujahid|qatar|amiri|zabihullah|arab|islam|emirate|sharia|akhundzada|muslims|concerns
9D5MFUG999_38OAOZJ2282IWY7,gaza|hezbollah|brigades|aviv|palestinians|mujahideen|palestinian|iran|israel|palestine|abu|september|mustafa|martyrs|al
9FYBIYU9Q3_KHOEID5T88R0ID7,missiles|2024|strategic|ukraine|russia|war|soviet|far|escalation|russian|range|democrats|sergey|americans|hope
9GK3PK3GCB_JXA2Z2RHLN8W8M2,hostages|netanyahu|israeli|massacre|hostage|aviv|israel|massacred|hamas|gaza|hezbollah|terrorist|terrorists|sharon|shalom
9IDZ51EBQS_WPI8HAR1QS8IDCE,submarines|submarine|navy|qualifications|uss|naval|mp|commonwealth|roles|traineeship|crews|trainees|recruitment|asc|minister
9JS8OTTBC9_CWN9SP63XDSSATR,philippines|manila|philippine|maritime|filipino|jiao|ships|chinese|vessel|shoal|encountered|china|fishermen|incident|ship
9M3V76IXIB_K1EN6GYGYVOUZNN,poltava|ukraine|missiles|demolition|rubble|deaths|ukrainians|missile|ukrainian|zaporizhzhya|kyiv|rescuers|victims|russian|telegram
9RFN4Q4QU5_HLARK341XYNKY8A,palestinians|battalion|jihad|palestinian|detonated|brigades|casualties|irna|israeli|explosives|soldiers|tulkarm|fighters|raids|explosive
9T1O6PJM6W_ADYEG5DI949HNWE,philippine|philippines|maritime|manila|nautical|sea|vessel|ccg|compliance|ship|coast|safety|eu|sovereignty|concerns
9U3Y1ENTJP_12FH04XW1O8VHIY,kazakh|referendum|kazakhstan|referendums|voting|ork|zaporizhzhya|vote|ukraine|soviet|000|russia|baikonur|proposed|million
A05QMB3X14_SLCE7G9PVPVN61F,philippines|philippine|jiao|chinese|maritime|china|seas|islands|vessel|zhang|ships|reefs|reef|shanghai|ship
A86FT8DRTB_UKI7MKXUS8TSLW8,balochistan|bombing|bombings|terrorist|bombed|taliban|baloch|afghan|afghanistan|militant|insurgency|militancy|attacked|attackers|pakistani
ACOYET5ZFY_OY446LV8R7M4Q0V,putin|kremlin|russian|undermine|domain|fbi|domains|trademarks|vladilenovich|cybersquatting|russia|trademark|influencers|campaigns|cyber
AEWOX5DF7T_7SZPB9EYLPU2DW3,hamas|gaza|palestinian|terrorist|terrorists|israelâ|polinâ|polin|hostages|rachel|hostage|hersh|massacre|jewish|threat
AEXDBBQNZW_V14TEY0SYP4VE4J,israeli|gaza|israel|demolished|jenin|casualties|iran|palestinians|news|demolition|destruction|palestinian|zakarneh|besieged|destroyed
AJW8FQSPCW_4EHJSYETQHBBYRO,kursk|kiev|donetsk|ukraine|pokrovsk|kurchatov|ukrainian|sputnik|krasnoarmeysk|konstantinovka|troops|russian|russians|novogrodovka|trenches
AMR6ON1TFY_E55GKIEENZ4WAF7,nigeria|nigerian|tinubu|africa|cooperation|partnership|china|beidou|summit|beijing|xinhua|interconnected|countries|enterprises|establishing
AN76CRB1V3_YPHUF0KQC9AUQRY,gaza|palestinians|israel|israeli|palestinian|jenin|irna|besieged|tehran|grenades|sharon|explode|fighters|brigades|islamic
AN94J5ZRUS_GV6RIJ0JU81MWUT,nato|alliance|balkans|eu|kosovo|conference|strategic|future|slovenia|cooperation|2024|slovenian|transatlantic|european|plans
ANY0F2ICQG_WDU58Z02AUAJ35S,jong|kim|donald|trump|korea|korean|nuclear|diplomacy|missile|presidential|missiles|walk|walked|kamala|diplomatic
AOEQGTASV5_Y56CC1MUQJO80FL,vaccination|vaccinated|vaccinations|vaccines|vaccine|gaza|ceasefire|hamas|polio|humanitarian|palestinian|militants|outbreak|israeli|infectious
AW7QVNGV7X_0Q3XS35PJV7OCOG,nato|iran|escalation|ryabkov|ukraine|nuclear|putin|moscow|russian|soviet|missiles|sergei|ukrainian|russia|donetsk
AWZVOS71OG_W8WVY2PRV3VK9SV,irna|iranian|iran|tehran|sergei|moscow|partnership|lavrov|russian|future|agreement|ambassador|russia|2024|jalali
AXGCZ8OTQD_WILQYYURHX9FEX4,hezbollah|gaza|zionist|lebanon|israel|bombed|israeli|tehran|irna|casualties|targets|zabqin|attacks|targeted|al
AZK32XN3RS_V8BJUFG4IYQJLLG,gaza|hamas|netanyahu|israeli|palestinian|zionist|ceasefire|israel|jazeera|hayya|irna|captives|benjamin|truce|negotiations
AZOITYASP5_HM1PD7LD34GKHAE,gaza|hezbollah|aviv|palestinians|palestinian|brigades|israel|mujahideen|iran|palestine|september|omar|al|yemeni|martyr
B3VJWBJDP8_IFCS1IK6ZKTVD4B,gaza|israelis|israeli|holocaust|massacre|massacres|hamas|israel|aviv|palestine|terrorists|hostages|massacred|terrorizing|terror
B62O32J4IB_LZQEXAWYEI5JDB1,lviv|yaroslav|sadoviy|vladyslav|kharchenko|gladkov|ukrainian|ukraine|zaporizhzhya|yevhenia|vyacheslav|bazylevych|seleznev|kursk|yaryna
B71NRER9SS_P6F27L8MUJTEFW1,iranian|iran|bagheri|kharrazi|khamenei|ayatollah|kani|ali|kamal|raeisi|strategic|islamic|leader|policymaking|minister
B8B8UVWVZG_XMVNA3FRBJ1OK0F,kuleba|resignation|xinhua|ukrainian|kiev|minister|ukraine|chairman|appointed|staff|parliamentary|dmytro|letter|cabinet|people
B9TGXO3NRQ_ZEM44AFF8GMAY1D,lebanon|israeli|lebanese|diplomatic|israel|palestinian|diplomatically|gaza|allies|ceasefire|hamas|syria|palestinians|palestine|foreign
BF724E6KHP_JLWIMZRGTGWBXAC,hostages|gaza|hamas|palestinian|israeli|israel|sputnik|bombings|genocide|captured|lobanov|targets|news|cairo|polin
BJE4X354P7_G1VH5M1UEB7KQ46,philippine|philippines|manila|filipinos|marcos|maritime|diplomatic|nautical|diplomacy|vessel|ccg|sea|ferdinand|vessels|pcg
BJH0ZST410_0R49PUGK8SW9FBA,putin|kursk|russian|ukraine|russia|vladimir|kyiv|khodorkovsky|operation|mikhail|sokolyanskaya|troops|war|rubles|mobilization
BQIZRWJAGW_8J5AUL490I90VH4,putin|vladimir|russky|sergei|diplomatic|ushakov|russian|vladivostok|russia|dmitry|ambassador|zheng|federation|secretary|lavrov
BUP4CT75PO_ZQ00VY90BJ5CJDO,gaza|hamas|palestinian|israeli|palestinians|israelis|israel|hostage|hostages|negotiations|militants|netanyahu|qatar|2024|waiting
C5J3HAGJ4N_TBIZGOPBEWNE5U2,resignation|resignations|zelensky|iran|kuleba|oblast|zakharova|sanctions|minister|ukraine|ministers|poltava|ukrainian|pokrovsk|kursk
C60H32X4R5_8CK0A18OB5ZO0XB,gaza|palestinians|refugees|israeli|ceasefire|hamas|palestinian|israel|genocide|children|civilians|shelters|captives|iran|besieged
C8YHIK4V4U_FBGNCIFNZRQ5KFB,gaza|aviv|haifa|israelis|israeli|israel|hamas|palestinian|protests|protesters|netanyahu|strike|ceasefire|irna|tehran
CBWC5K8XHM_G2FAZBOZ352VP7N,zheng|beijing|diplomatic|foreign|chinese|shanghai|china|qiang|zhao|mongolia|mongolian|spain|jinping|mao|putin
CCHLL46QRQ_IZMAWUW62VBCANQ,ukraine|ukrainian|ambassador|diplomatic|president|presidential|nato|svyrydenko|security|chancellor|zarivna|delegation|defense|headed|weapons
CCYI00DQ51_45W9GGOZJSP2OFH,taiwan|prc|taipei|wu|china|eu|ngos|chinese|communist|ngo|cna|future|spies|czech|czechia
CIYP4CX4BS_ZDOQV92NXFN51J0,shakti|tarang|india|squadron|aircraft|jodhpur|militaries|tactical|training|navy|indian|australia|strategic|air|indo
CKG9XIORUU_MSHK8W4HGHK5DVP,zelensky|zaluzhny|iran|russian|soviet|ukraine|kiev|oleshchuk|ukrainian|oleksiy|russia|jet|jets|crash|incident
CMGCDJXTX8_FXBCI9F9LDDSM02,elections|election|botswana|electoral|democracy|voter|reelected|democratic|candidacy|candidates|vote|republic|africa|constituencies|voters
CNTA7FB956_MHFDYI65GQ510BJ,beijing|africa|china|tanzania|continent|nations|diplomacy|chinese|cooperation|countries|african|peking|ethiopia|geopolitical|global
CPU0HFCIMJ_Z8SRG6RPSREM47M,vaccinations|vaccination|vaccines|vaccine|vaccinate|gaza|hamas|diseases|humanitarian|humanitarians|hepatitis|polio|palestine|disease|refugees
CQF85FMCKV_3PQ6F66OM0UMC39,pyongyang|telecom|telecommunication|telecoms|korea|seoul|beijing|koreans|korean|interference|china|radio|dandong|fm|broadcasting
CQU86FGJXQ_N3XCH3Z6A9X5CFG,edscg|dprk|diplomacy|korea|allies|wmd|diplomatic|missile|korean|strategic|rok|sanctions|threat|treaty|kim
CU21VKHB87_8ZJPCSANZ5V7NUF,nato|allied|finland|aircraft|landing|airmen|finnish|airpower|pilots|allies|austere|afns|wing|alliance|aerial
CVICPJYOV8_61ED2MEUW86T8JK,indonesia|bali|indonesian|jakarta|africa|asia|deals|agreements|summit|countries|forum|african|nations|china|continent
CXBT1GLMYP_G2IPV6PDBMLY4ZN,montenegrin|montenegro|kosovo|serbia|balkan|serbian|eu|czech|miroslav|milatovic|croatia|euro|2024|2028|nato
CYQN2CNVSS_QEAPQWHLSY7ZMH0,sea|philippines|china|philippine|australia|nations|disputes|australian|vessels|foreign|international|law|affairs|2024|unacceptable
CZYMHDR0I8_HPI91U7MO1SZK95,hezbollah|lebanon|zionist|israel|israeli|irna|drones|palestine|lebanese|tehran|missiles|threat|news|defense|security
D1IZ5WK07P_RDBVBXJ4Y77DNGA,peacekeeping|haiti|haitian|ambassador|diplomat|dominican|humanitarian|caribbean|biden|secretary|presidential|blinken|international|appoint|president
D3IQE5FTS6_YZVBOL0QWNYWZ1I,infantry|artillery|troops|warfare|army|ukraine|tactical|defence|reconnaissance|armed|afu|kursk|armoured|enemy|detachments
D3N96PX7PY_F2C8B6V0C9RS8LE,minister|ministers|ministerial|kihara|asean|mp|kamikawa|deputy|partnership|foreign|pacific|hon|defence|wong|strategic
DJ71UG7XSQ_8C2DVE262Z8NS5Y,gaza|hamas|polio|vaccination|hostages|hostage|palestinian|israeli|detainees|israelis|vaccinate|militants|kidnapped|victims|terrorists
DRVBBYINQI_DPN0Y3ZICYTSYO9,nato|czech|defence|tactical|military|strategic|sweden|partnership|cooperation|agreement|swedish|memorandum|ukraine|infantry|joint
E4MYHOVPCG_H97VN8MWWKKRDNX,gaza|hamas|palestinians|palestinian|israeli|humanitarian|vaccination|israel|vaccines|militants|polio|civilians|netanyahu|bombings|deaths
E54EFX5QLA_IIQS3U75G0MSQM1,unicef|humanitarian|humanitarians|2030|children|2023|accountability|agenda|generations|commitments|2024|ensuring|partnerships|nations|adoption
E5L39AYWUY_6T7UMCX6I7551KU,israeli|israelis|hamas|aviv|israel|palestinians|gaza|palestinian|sanctioning|idf|terrorist|civilians|militants|david|laws
E6KYDREU3D_7GIXTXNYF8SNDA2,gaza|vaccination|vaccinated|vaccine|hamas|ceasefire|ceasefires|palestinian|humanitarian|immunization|israeli|2023|weeks|tuesday|2024
E8AC2BDDR4_IVKHT3GTHY5JN7S,xinjiang|ontario|authorities|canada|concerns|governments|china|international|accountable|chinese|rights|uyghur|minorities|discriminatory|humanity
E8S60NJARZ_3N3QVROIBDXWRJB,putin|ukraine|moscow|поíivka|konstantinivka|attacking|russian|ukrainian|russia|donetsk|novovivanovka|kursk|kazatskoye|komarovka|geopolitical
E9NL9RGA8H_Q6P3K385P2MNHRC,israeli|israelis|hamas|palestinians|palestinian|irna|zionists|exploded|wounded|tehran|explosions|operation|shooting|incident|assault
ECNS7X1M08_3U97Z4CITPIFGXS,israeli|israel|ambulances|humanitarian|hospitals|hospital|jenin|palestine|iran|dialysis|charity|medical|kidney|facilities|regime
ED0LWJLTDK_AUBDAQ66IULGSVO,gaza|munitions|israeli|israel|weaponry|palestinians|aviv|bombing|rifles|missiles|weapons|palestinian|ammunition|iran|bombs
EFYXTH6TMH_XKIZ62YOBJZBMYL,hostages|hamas|secretary|gaza|terrorist|israeli|minister|murdered|deputy|news|ceasefire|leaders|gallant|israel|killed
EJETVNXHV7_H32CB7ZD53RMO5E,gaza|zionist|israeli|israel|aviv|palestinians|palestinian|iran|haifa|civilians|targets|drones|syria|drone|iraq
EMZNS4BHED_HPO8RKFFX5VESHL,netanyahu|gaza|israelis|israeli|hamas|aviv|israel|protesters|palestinian|hostages|protest|captives|iran|genocide|david
EVQ2Q76CWS_P89TFCV1XIKM5WX,taiwan|pif|tonga|pacific|islands|china|yang|mainland|asia|cna|beijing|mofa|island|diplomatic|allies
F3K6XLOY85_SXZABYM52891GW1,gaza|yemen|yemenis|palestinians|hamas|yemeni|israel|israeli|irna|attacking|casualties|tehran|projectiles|attack|explosion
F4O3EOA8JM_GGD25I0I72LLLGI,eu|eeas|maritime|sea|international|european|escalation|coercion|nations|law|arbitration|overflight|coercive|safety|rights
F52CYM7EYO_9NKJXBOLRSSJ5B6,gaza|captives|hamas|israelis|israeli|zionist|palestinian|israel|netanyahu|prisoners|genocide|video|prisoner|iran|qassam
F930J5RZCK_2ESGB8ZT4Q7K2X8,mao|gao|tiananmen|zedong|zhou|zhang|jian|zhan|beijing|chinese|detained|arrest|yang|pudong|qiang
F9LN96TN1X_HO7TEXRRYU4889S,egypt|egyptian|president|turkish|presidential|ankara|turkey|syria|presidency|sudan|palestinian|cairo|republic|israeli|diplomatic
FABCE1EETJ_5R5EIWDNXU7CDJ5,gaza|gazan|hamas|vaccination|vaccine|vaccinated|vaccines|vaccinations|humanitarian|ceasefire|polio|israeli|vaccinate|palestinian|palestine
FAXPIHN7NP_2NNO5A7PZD039MF,sputnik|kiev|prosecution|ukrainian|ukraine|russian|moscow|criminals|criminal|crimes|zakharova|justice|jurisdiction|russia|diplomat
FB5EDJLK1I_2XKSIX7D9CKCVZJ,beijing|africa|summit|wang|african|zhao|xi|china|humanity|diplomatic|cooperation|chinese|global|2024|mankind
FKHQ4IX88Z_Z1R7VZV355DDQB1,gaza|israel|palestinians|israeli|palestinian|palestine|raided|villages|casualties|village|iran|besieged|stormed|soldiers|raids
FM1ZHMDWCO_INQ0T27VIND2NC4,gaza|palestinians|israeli|palestinian|bombing|israel|palestine|besieged|iran|terrorism|stormed|snipers|bullets|raided|refugee
FOFK7MOV7W_NPOENT0Y503OG31,sputnik|lithuania|bundeswehr|lithuanian|moscow|russia|russian|nato|stationed|base|military|soldiers|bases|deployment|2027
FPDH5XPAEN_0HIXSG79UWWVYZO,nato|ukraine|czech|russia|defence|czechs|geopolitical|attacking|italy|russian|strategic|hungarian|threats|strategy|italian
FPEBUAP9KS_X58U9G2HB01P026,ukraine|ukrainian|lviv|atrocities|strasbourg|tribunal|rousopoulos|peace|accountability|victims|solidarity|council|lithuania|civilians|war
FSTAM2RL5Q_JQYP1ER33RZZCH8,hostages|hostage|netanyahu|president|2024|deals|planning|israel|hope|happening|security|demonstrations|meeting|message|pr
FV34VJHII2_FVC12NJU5O2VEMB,hezbollah|irna|lebanon|zionist|tehran|lebanese|bases|israeli|base|palestinian|al|attacks|espionage|islamic|targeted
FV7OZMV4W0_1LMV7UIC6KM8B58,helicopter|iranian|meteorological|iran|helicopterâ|crash|incident|crashed|accident|weather|fog|investigation|raeisi|atmospheric|shrouded
FV9Q5ONONR_A1IX9TM79A64GG5,auc|africa|african|aucâ|au|diplomacy|beijing|china|cooperationâ|summit|cooperation|countries|international|sâ|globalization
FWS9ZHHF6E_5SB2308TOH2WMAJ,nato|ankara|turkish|turkey|eu|alliance|alliances|iran|erdogan|european|joining|geopolitical|ukraine|negotiations|brussels
G0GPFM8RL3_2ZZU8EP4YFCK2US,lviv|ukraine|humanitarians|humanitarian|donetsk|kyiv|incidents|refugees|strikes|attacks|impacting|civilians|refugee|impact|damage
G2C5TQ9ZXK_QWO4H0KA02X759T,turkiye|erdogan|ankara|gaza|turkish|egypt|libya|sputnik|cairo|diplomatic|humanitarian|egyptian|sisi|news|aid
G3EVPPHSIU_JH6RKNSVOYLHXDS,russian|alexei|zelenskyy|ukraine|oleshchuk|generals|ukrainian|missiles|jet|jets|pilshchykov|ukrainians|missile|colonel|pilots
G8XA8Y21G2_RFW2Y65O8HGI7SL,gaza|palestinians|hamas|palestinian|israeli|irna|israel|palestine|massacre|airstrikes|killed|tehran|rafah|captives|annihilation
GEDLKRA3O4_NNDGAN9MANUH0QS,sputnik|malaysia|sanctions|putin|malaysian|foreign|peskov|ukraine|russia|prospects|moscow|negotiations|kuleba|iran|dmitry
GRC3H7DJL0_RUT2Y6ZNN9FSFDS,venezuela|protests|counterterrorism|polling|elections|caracas|detained|election|concerns|fear|presidential|president|candidate|opposition|electoral
GTB1QH2BO4_QF65E2HY3HX48IJ,hamas|gaza|palestinians|israeli|palestinian|israel|netanyahu|humanitarian|ceasefire|irna|bombing|war|aid|benjamin|news
GZ79TGO9GV_LLLEENOG3N27HB1,ace|summit|teaming|sgt|military|commanding|strategic|conference|draft|army|combat|warfighting|agile|fort|initiative
H09PPT3UK6_1OYMZS7F586GBOU,chase|secretary|beijing|representative|upcoming|chinese|2022|taiwan|2024|xiangshan|chairman|representatives|china|pentagon|2020
H1BOD5LD6K_89OJMQKMTAJK47B,netanyahu|gaza|zionist|israeli|hamas|irna|eisenkot|benjamin|ceasefire|resigned|wounded|casualties|injured|minister|news
H5MM1V3UEE_8F98325ZEXW1X5W,hamas|gaza|israeli|israelis|zionist|palestinians|palestinian|aviv|netanyahu|israel|captives|ceasefire|besieged|bombardment|genocide
H6AQ1KLRHY_19SH4CXM0094S2H,fleet|shipbuilding|naval|shipyard|flotilla|tankers|navy|rezky|bay|corvette|corvettes|putin|manturov|primorye|boat
HC26B4EOMI_5YFO1WZIA6HISRT,sanctions|humanitarian|syria|swiss|exemption|switzerland|2023|2024|regime|bern|eu|earthquake|amended|federal|2011
HP0L01N8NQ_HQO1AMB3XWKMOWA,iran|sergei|iranian|moscow|tehran|russian|diplomat|russia|lavrov|strategic|partnership|treaty|agreement|2024|future
HYIQFD447Z_TUTX06S36PHEY6P,palestinians|israeli|palestinian|gaza|ahmad|soldiers|attacked|attacking|wounded|mustafa|abdullah|iran|ibrahim|governorates|amjad
I1GN478URB_A9LNITIH42MFQ1P,gaza|hezbollah|lebanon|israel|zionist|palestinians|palestinian|israeli|palestine|lebanese|irna|tehran|jazeera|attacked|yemen
I5JLMV0WHW_GY9SELR5O90VEJD,emad|missile|missiles|tehran|imad|ballistic|iran|iranian|iranians|projectile|armament|syria|projectiles|iram|aegis
I7CE5X3XAM_UDDPT4QTZRJV5KN,moldova|moldovan|moldovans|elections|election|reelection|candidates|democratic|campaigning|electorate|referendum|voters|democracy|romania|ukraine
ICMLML5PRQ_U7T3JJLSDSJ3BX0,engines|mki|aeronautics|iaf|india|delhi|aircraft|crore|aero|indian|fleet|procurement|manufactured|hindustan|rs
IIEQUES3XW_9ZCIFKO4A4O6CFY,terrorise|moscow|russians|terrorist|belgorodsky|kursk|ukraine|victims|russian|militants|attack|zelensky|russia|atrocities|crimea
IIX3TDSEZJ_HIIV25ON4G9EX4Y,syria|syrian|ankara|turkey|iran|assad|kurdish|turkish|diplomacy|erdogan|damascus|kurdistan|yasar|bashar|diplomatic
IK88KORT2K_2UHL4OX3CEP2U2I,bondarenko|saidrahmonov|extradition|tajikistan|russian|syria|dushanbe|sentenced|convicted|uzbek|terrorist|russia|accused|dovud|alleged
ILSLRHDLT5_J6KGW5MJKQJYBC9,gaza|hamas|palestinian|israelis|aviv|israeli|haifa|israel|protesters|protests|captives|netanyahu|bombing|ceasefire|arrests
IPA1L8STRN_SBT574EKHKZLNAJ,gaza|palestinians|israel|israeli|palestinian|palestine|iran|refugees|assaults|violence|genocide|attacks|refugee|escalation|destruction
IPFZDI13HN_NPYWQUQJ37Z6KE0,kadariya|deportation|extradition|cybercrime|deported|belarus|kyrgyz|detained|belarusian|vladimir|fraudster|fraudulent|suspected|belarusians|volodymyr
IPIWYRNW8I_36QLPK4XQBP9FNH,kursk|missiles|ukraine|donetsk|kurakhove|pokrovsk|drones|missile|kharkiv|moscow|ukrainian|russian|drone|kremlin|wounded
IVKN6KZQNF_YDMHSHFCWU4E8F9,gaza|hamas|palestinians|palestinian|netanyahu|israelis|israeli|aviv|hostages|israel|protest|hostage|militants|terrorists|protested
IWCC95N7Q9_062VIS1A7JZFCM6,balochistan|pakistani|baloch|taliban|islamabad|pakistan|afghanistan|kabul|sardar|militant|bnp|resigned|liberation|insurgency|mengal
IWJMA6UNX4_K7N6LQL1RDN98MP,kremlin|sputnik|moscow|putin|nuclear|russian|vladivostok|russia|tsukanov|kiev|ukraine|strategic|nato|federation|peskov
IXFPOPHKS0_IUP65RK7EXWB7HL,hamas|idf|terrorists|abducted|israeli|rafah|rescued|terror|hostages|israel|troops|farhan|bodies|news|alkadi
J1XW7IMJXF_M1DRV0EL1U2F81P,sanctions|ukraine|ukrainian|russian|yermak|secretary|svyrydenko|policy|russia|president|presidential|sake|minister|andriy|defense
J39VSZDDVN_4Y7EJ47G359TZG6,netherlands|nato|maritime|van|groningen|holland|fleet|navy|ships|bandvagn|brekelmans|hnlms|marine|vehicles|rnln
JABYX3RDRV_PSPTPAW03L9N1DH,kharkiv|ukraine|bombs|bombing|terrorists|kursk|ukrainians|ukrainian|toretsk|missiles|terror|kupyansk|russian|defending|pokrovsk
JBPY5RS9CQ_JEBVEVYX18AOLRL,taiwan|taiwanese|taipei|qing|annexing|treaty|chang|annex|lai|territorial|chinese|manchuria|ching|china|sovereignty
JK4KLF4X6B_8U3WGML9QM65VAY,pyongyang|korea|diplomacy|korean|strategic|nukes|jong|deterrence|missile|nuclear|kim|strategy|sanctions|donald|yoon
JKECZ2IX88_7G18QQL7VS04GXM,putin|mongolia|russian|mongolian|russia|estonia|vladimir|arresting|arrest|warrant|ukraine|republic|criminals|punished|foreign
JKJG2MP1QH_71M4AATOK6NF662,lebanon|hezbollah|israel|missiles|israeli|irna|galilee|israelis|artillery|rockets|tehran|lebanese|fires|bombarded|projectiles
K1ZNAZM7D1_8WU4MO51SIX9DUX,sanctions|exports|israel|licences|licence|gaza|implications|licensing|idf|duty|exported|compliance|concerns|export|humanitarian
K29RK7TZ1E_JB2B29DD9NOVTG5,mongolia|mongolian|khalkhin|putin|mikhail|victory|khural|ulaanbaatar|celebrations|soviet|vladimir|vladivostok|oyun|russia|event
K3OGAFS2UL_G2CET9J8Z96ABT5,ukraine|nato|procurement|allies|aid|kursk|supply|putin|providing|umerov|provide|package|delivering|ifu|packages
K3OL7GYFOE_1TIHSFX3P9EODI2,taiwan|tsmc|taiwanese|semiconductor|china|korea|manufacturing|multinational|asia|ching|industry|chinese|foundry|taejun|technological
K3VE9WDGHE_23SLA31PISV18P8,philippines|manila|philippine|maritime|ships|airdropping|jiao|china|beijing|xuanzun|sea|aircraft|chinese|shanghai|ship
K4A5561S28_0BEDC9U8XJ7K1HB,hamas|gaza|palestinian|palestinians|palestine|resistance|jihad|israeli|israel|gunmen|defiance|liberation|besieged|casualties|shooting
K8PU8NJQQ6_61N5LM6EKIBFCRD,beijing|mali|aid|cooperation|china|malian|chinese|partnership|foreign|multilateral|wang|sovereignty|yi|friendship|xi
K8X8P5E6EK_6TZENM0GK9N0YDL,treasury|campaigns|putin|presidential|campaign|government|elections|moscow|agency|russian|administration|president|governmentâ|election|undermine
KIR70PDX06_EDZUEZDDZO3IK7O,infantry|troops|detachments|brigades|artillery|afu|warfare|military|army|defence|armoured|tactical|reconnaissance|kursk|enemy
KUWY3DVQBO_ZLW3HKWQLAKQ6JZ,summit|focac|beijing|globalization|diplomacy|africa|global|briefing|2024|continent|diplomatic|nations|ethiopia|zimbabwe|assoumani
KW08VFOK4K_JMZKUZ9Z9719LIJ,manila|philippines|philippine|maritime|jiao|chinese|vessel|china|irresponsible|ship|warnings|incident|coast|responsibility|zhang
KWF2P0ZKTK_Y0IOPKXLV0R31CX,kiev|ukraine|ukrainian|jurisdiction|moscow|justice|lawlessness|crimes|criminals|hague|punishment|russian|reservation|statute|court
L0RJLYS5TC_JPQE2OXSA7JTCB4,taiwan|taipei|pif|pacific|tonga|pact|cna|diplomatic|roc|islands|beijing|agreement|meeting|2027|forum
L1FRH7CISU_QIPJ2XBKAMSPZ1E,ukraine|ukraineâ|missiles|putin|2024|russia|russian|prevail|war|defense|attack|protect|military|injuring|ongoing
LCD1O15JKF_ET06VV2LZUD9L7D,ozyornoye|ozyorny|zinc|chekunkov|russky|primorye|produce|sergei|putin|alexei|russia|vladimir|supply|production|russian
LEU9ZDUU8Q_Y7TSNH85MYOPY23,norway|ukraine|sweden|donation|ukrainian|fund|infrastructure|denmark|equipment|countries|acquisitions|iceland|russian|britain|defence
LFA1479CYS_QMSHFKV4FUEM74F,putin|ukraine|konstantinovka|moscow|konstantinívka|russian|ukrainian|russia|kolisnikivka|donetsk|warfare|missiles|kursk|kazatskoye|komarovka
LMCQJ15WCX_FTMWLAXX8T9DGXX,treaty|japan|allies|pacific|asia|cooperation|jiji|taiwan|japanese|cooperate|aukus|tokyo|china|global|hong
LU895HD2RZ_XK91X7ZN310IXL7,espionage|spies|hostage|russians|spying|diplomats|russian|spy|soviet|putin|vladimir|rubtsov|journalists|assassin|snowden
LUBH22U27X_0NMMRRLW3364RPK,turkish|turkey|naval|navy|aegean|submarines|istanbul|cypriot|submarine|presidency|commencement|ucav|republic|president|tayyip
