UniqueID,Title,Author,PTime,DTime,MentionSourceName,MentionIdentifier,Content
5IQUGU99ML_P0LUSZWUWORQUBX,TMC's decision to go solo in LS polls death knell for INDIA bloc of opposition alliance: BJP,PTI,"Last Updated: Jan 24, 2024, 05:44:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/tmcs-decision-to-go-solo-in-ls-polls-death-knell-for-india-bloc-of-opposition-alliance-bjp/articleshow/107117253.cms,
5JPZ4OAWNX_67NO2HU20O48RME,"'Don’t we have our own Ram temples in Karnataka?,’ CM Siddaramaiah asks declining to sponsor trips to Ayodhya",ET Bureau,"Last Updated: Jan 23, 2024, 08:53:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/dont-we-have-our-own-ram-temples-in-karnataka-cm-siddaramaiah-asks-declining-to-sponsor-trips-to-ayodhya/articleshow/107090285.cms,
5L4GG5OIDH_LIPURH3XNL1MSI8,Chipmakers among 15 US firms eyeing $8 billion Vietnam investment: US official,Reuters,"Last Updated: Jan 26, 2024, 04:47:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/chipmakers-among-15-us-firms-eyeing-8-billion-vietnam-investment-us-official/articleshow/107169206.cms,
5M3KQ47AO5_O8S4AU8AJL2FKDI,China's Envision Energy to manufacture wind turbines for Greenko's AM Green,ET Bureau,"Last Updated: Jan 24, 2024, 10:06:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/industry/renewables/chinas-envision-energy-to-manufacture-wind-turbines-for-greenkos-am-green/articleshow/107100634.cms,
5RTB2NLHD3_G6FE6VUOFR66217,"Leaving diplomatic row behind, Maldives President Mohamed Muizzu wishes India on Republic Day",PTI,"Last Updated: Jan 26, 2024, 09:57:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/india/leaving-diplomatic-row-behind-maldives-president-mohamed-muizzu-wishes-india-on-republic-day/articleshow/107173918.cms,
60N5VGOET7_QTPZWTQZSWI318E,"Import duty hike, quality control norms: What India's paper industry seeks from Budget 2024",ET Online,"Last Updated: Jan 22, 2024, 03:37:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/industry/indl-goods/svs/paper-/-wood-/-glass/-plastic/-marbles/import-duty-hike-quality-control-norms-what-indias-paper-industry-seeks-from-budget-2024/articleshow/107052124.cms,
61WNRC4R7Y_YAWOVU0HSCTA4TG,"Nirmala Sitharaman, team giving finishing touches as Interim Budget enters last lap",IANS,"Last Updated: Jan 26, 2024, 05:28:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/nirmala-sitharaman-team-giving-finishing-touches-as-interim-budget-enters-last-lap/articleshow/107170087.cms,
62YI4J5MCK_2PQNZHPX880CK86,IRCTC shares down 6.73% as Nifty drops,ETMarkets.com,"Last Updated: Jan 23, 2024, 02:05:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/irctc-shares-down-6-73-as-nifty-drops/articleshow/107078147.cms,
65V71B1CPM_5JQYTTSTREK38JM,How UPI could revolutionise consumer credit in India,Bloomberg,"Last Updated: Jan 26, 2024, 06:44:00 AM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/view-indias-lending-boom-can-be-safer-if-not-slower/articleshow/107158099.cms,
68ACX3LZCY_XG6J8LYCB863SY4,"Jaipur forts tour, Republic day parade and Rafale deal: French President Emmanuel Macron's packed itinerary for India trip",ET Online,"Last Updated: Jan 25, 2024, 10:24:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/republic-day-2024-french-president-emmanuel-macrons-packed-itinerary-for-r-day-celebrations-in-india/articleshow/107132085.cms,
6B2TPU08KK_ZA9X11R0VYZAGVP,"From Vashi, Manoj Jarange Patil gives ultimatum to Maharashtra govt",ET Bureau,"Last Updated: Jan 26, 2024, 10:46:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/from-vashi-manoj-jarange-patil-gives-ultimatum-to-maharashtra-govt/articleshow/107174363.cms,
6EHN2D3BRQ_G8WKAO475C0J6GW,"Modi effect: IREDA, Tata Power & other renewable energy stocks jump up to 18%. Here's why",ETMarkets.com,"Last Updated: Jan 23, 2024, 12:31:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/modi-effect-ireda-tata-power-other-renewable-energy-stocks-jump-up-to-18-heres-why/articleshow/107074437.cms,
6GYV3SDUJY_76V7P7FER34PVMO,Seven people found shot to death at two locations near Chicago,Reuters,"Last Updated: Jan 23, 2024, 07:36:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/seven-people-found-shot-to-death-at-two-locations-near-chicago/articleshow/107064913.cms,
6KS3JV7F2N_MWQP9WTJF1TCWXY,Colliers' Sankey Prasad appointed Chairman and Managing Director for India and Colliers Project Leaders Middle East,ET Bureau,"Last Updated: Jan 24, 2024, 09:26:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/colliers-sankey-prasad-appointed-chairman-and-managing-director-for-india-and-colliers-project-leaders-middle-east/articleshow/107099640.cms,
6OJG01ZVOX_GRU7AFY2SGQDQ82,Adhir Ranjan Chowdhury reason for alliance not working out in Bengal: TMC's Derek O'Brien,PTI,"Last Updated: Jan 25, 2024, 03:17:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/adhir-ranjan-chowdhury-reason-for-alliance-not-working-out-in-bengal-tmcs-derek-obrien/articleshow/107139798.cms,
6OKE68JUMR_1PN2TZ7PMEX0JKN,'Bigg Boss 17': Priyanka Chopra cheers for cousin Mannara ahead of reality show's grand finale,ET Online,"Last Updated: Jan 25, 2024, 04:39:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/bigg-boss-17-priyanka-chopra-cheers-for-cousin-mannara-ahead-of-reality-shows-grand-finale/articleshow/107113210.cms,
6PF65AP4V6_L37Q69WYF8L4JP3,Delhi HC refuses to grant bail to Jaideep Senger on ground of parity to other accused,ANI,"Last Updated: Jan 26, 2024, 10:44:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/india/delhi-hc-refuses-to-grant-bail-to-jaideep-senger-on-ground-of-parity-to-other-accused/articleshow/107174328.cms,
6RVGLWO0Q6_DFJ9NSU2Z2OWOR7,Manipur: 34 MLAs threaten to take 'appropriate action' if govt does not cancel Suspension of Operations with militants,ET Bureau,"Last Updated: Jan 22, 2024, 09:48:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/manipur-34-manipur-mlas-threaten-to-take-appropriate-action-if-govt-does-not-cancel-suspension-of-operations-with-militants/articleshow/107060630.cms,
6WO63V30FL_8LFM6QANYT7UA7O,"Byju’s FY22 losses soar to Rs 8,245 crore; cash-strapped edtech explores rights issue at $500 million valuation",ETtech,"Last Updated: Jan 24, 2024, 12:37:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/byjus-fy22-revenue-at-rs-5014-crore-losses-swell-to-rs-8245-crore/articleshow/107078103.cms,
6ZVSCSR6MG_NW6L67O5OY6MBKR,Chief Ministers of BJP-ruled states to visit Ayodhya Ram temple,ET Bureau,"Last Updated: Jan 25, 2024, 12:18:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/chief-ministers-of-bjp-ruled-states-to-visit-ayodhya-ram-temple/articleshow/107124060.cms,
74ZXCDK9FD_YJZSDAUX86481E9,"""Pakistan will reap what it sows"": India refutes Pakistan foreign ministry's assassinations claim",ET Online,"Last Updated: Jan 25, 2024, 09:16:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/pakistan-will-reap-what-it-sows-india-refutes-pakistan-foreign-ministrys-assassinations-claim/articleshow/107153063.cms,
750U9CNGR8_HRYWTXEI5ZZAGSM,Elon Musk to address anti-Semitism online in Poland,AFP,"Last Updated: Jan 22, 2024, 02:47:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/elon-musk-to-address-anti-semitism-online-in-poland/articleshow/107050549.cms,
781J72FF4K_GBYOJ0YFARXEZ8P,"Israel says 24 troops killed in Gaza fighting, highest single-day toll",Reuters,"Last Updated: Jan 24, 2024, 01:45:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/defence/israel-says-24-troops-killed-in-gaza-fighting-highest-single-day-toll/articleshow/107078453.cms,
78ORDH8Z47_Q6V8THBS5RZNA70,NCP split: Sharad Pawar attends disqualification petition hearing; MP Sunil Tatkare cross examined,PTI,"Last Updated: Jan 25, 2024, 07:41:00 PM IST",20230125,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/ncp-split-sharad-pawar-attends-disqualification-petition-hearing-mp-sunil-tatkare-cross-examined/articleshow/107151596.cms,
795A843A6W_92NSRRILXIOPO3W,"Oil prices rise on big draw in US crude stocks, China stimulus hopes",Reuters,"Last Updated: Jan 25, 2024, 07:32:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/markets/commodities/news/oil-prices-rise-on-big-draw-in-us-crude-stocks-china-stimulus-hopes/articleshow/107127897.cms,
7AP3U91EKC_APIMQKVAGHS49GD,Indian firms sign pacts at POWERGEN expo in US,PTI,"Last Updated: Jan 25, 2024, 03:59:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/industry/energy/power/indian-firms-sign-pacts-at-powergen-expo-in-us/articleshow/107144898.cms,
7AS48SRZPP_0NM70NFIU9OXAQ8,Lok Sabha election on April 16? Here is what Delhi Election Commission has clarified,ET Online,"Last Updated: Jan 24, 2024, 12:06:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/india/lok-sabha-election-on-april-16-here-is-what-the-election-commission-clarified/articleshow/107089018.cms,
7CU2AXZPGE_QLBVNYTU7A2C8DX,Nokia and China's Oppo resolve disputes through cross-license deal,Reuters,"Last Updated: Jan 24, 2024, 02:07:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/industry/cons-products/electronics/nokia-and-chinas-oppo-resolve-disputes-through-cross-license-deal/articleshow/107108911.cms,
7EB0EJ19TZ_5CK20A0XVZN9VM7,"One-month Gaza truce focus of intensive talks, sources say",Reuters,"Last Updated: Jan 24, 2024, 07:59:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/international/world-news/one-month-gaza-truce-focus-of-intensive-talks-sources-say/articleshow/107096921.cms,
7HV1SISSED_UMN6A71GL5JTNSL,Safran ready to transfer tech for making fighter jets in India: Indian Ambassador to France Jawed Ashraf,ET Online,"Last Updated: Jan 26, 2024, 05:14:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/defence/safran-ready-to-transfer-tech-for-making-fighter-jets-in-india-indian-ambassador-to-france-jawed-ashraf/articleshow/107169720.cms,
7RBMEIZNE8_RE516AD8YYHRX9K,"Justice PB Varale sworn-in as SC judge, apex court gets full strength",PTI,"Last Updated: Jan 25, 2024, 11:59:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/justice-pb-varale-sworn-in-as-sc-judge-apex-court-gets-full-strength/articleshow/107135364.cms,
7RWA7HA0HI_HHR8XREO5EIE1D3,"Pope Francis, victim of AI, warns against its 'perverse' dangers",Reuters,"Last Updated: Jan 25, 2024, 11:50:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/pope-francis-victim-of-ai-warns-against-its-perverse-dangers/articleshow/107135137.cms,
7T4F4UUL88_NWUKFFVJUSQ2E42,Airlines hoping for more Boeing jets could be waiting awhile,NYT News Service,"Last Updated: Jan 26, 2024, 08:38:00 AM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/international/business/airlines-hoping-for-more-boeing-jets-could-be-waiting-awhile/articleshow/107159202.cms,
7TXMLXZK4P_G2GAPMC1IA391LB,"Fonebox Retail IPO subscribed 9.11 times on Day 1. Check anchor allotment, GMP, other details",ETMarkets.com,"Last Updated: Jan 26, 2024, 12:13:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/fonebox-retail-ipo-subscribed-2-76-times-so-far-on-day-1-check-anchor-allotment-gmp-other-details/articleshow/107143767.cms,
7UBPM48IKE_OS76M9F5ZP3Y219,BEL shares up 0.98% as Nifty gains,ETMarkets.com,"Last Updated: Jan 24, 2024, 11:21:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bel-shares-up-0-98-as-nifty-gains/articleshow/107102778.cms,
7VG1OHPZL9_QR1BMDPMWDWV7YD,'Bigg Boss 17': Ankita Lokhande says she's scared to face mother-in-law after reality show stint,ET Online,"Last Updated: Jan 22, 2024, 07:28:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/bigg-boss-17-ankita-lokhande-says-shes-scared-to-face-mother-in-law-after-reality-show-stint/articleshow/107057589.cms,
7YUYL837PC_7EWAN560SVK23CV,Moody's downgrades 17 Chinese govt financing vehicles to 'negative',Reuters,"Last Updated: Jan 25, 2024, 11:23:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/international/business/moodys-downgrades-17-chinese-govt-financing-vehicles-to-negative/articleshow/107154395.cms,
841DGVFHP7_L3UE3O17FC4MKKA,"Netflix films chief Scott Stuber to depart, start own firm",Reuters,"Last Updated: Jan 23, 2024, 07:16:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/netflix-films-chief-stuber-to-depart-start-own-firm/articleshow/107064759.cms,
852OZ8X63H_54NR5QF3RH23GI5,NATO's largest exercise since Cold War kicks off,Reuters,"Last Updated: Jan 25, 2024, 05:50:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/defence/natos-largest-exercise-since-cold-war-kicks-off/articleshow/107147822.cms,
88O4N51UFL_MCWJL0DR1UOFF8L,Chiranjeevi expresses gratitude: 'I owe my life and this moment to fans' after Padma Vibhushan honour,PTI,"Last Updated: Jan 26, 2024, 01:14:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/chiranjeevi-expresses-gratitude-i-owe-my-life-and-this-moment-to-fans-after-padma-vibhushan-honour/articleshow/107164985.cms,
898ZJ4MAOD_WZBWCLAK5IJUTUR,US authorities say more Boeing 737 planes should get checks after MAX 9 incident,Reuters,"Last Updated: Jan 22, 2024, 10:58:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/international/business/us-authorities-say-more-boeing-737-planes-should-get-checks-after-max-9-incident/articleshow/107041862.cms,
8DOZ5BNMIN_MLBB0FFKBBFCU7E,"Ahead of Budget, Commerce ministry backs import tax cuts on gold bars",Reuters,"Last Updated: Jan 25, 2024, 01:42:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/economy/foreign-trade/ahead-of-budget-commerce-ministry-backs-import-tax-cuts-on-gold-bars/articleshow/107139172.cms,
8ERAZLHWHT_ZE0JV966WQFU32O,"Donald Trump to testify in Jean Carroll defamation trial on Thursday, Manhattan court jury to decide how much he must pay",The Feed,"Last Updated: Jan 25, 2024, 08:52:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/international/us/donald-trump-to-testify-in-jean-carroll-defamation-trial-on-thursday-manhattan-court-jury-to-decide-how-much-he-must-pay/articleshow/107152394.cms,
8ETJK1MGU0_3YMVX6B89F52A34,Indian village saga 'To Kill a Tiger' earns Oscars 2024 nomination for Best Documentary Feature,PTI,"Last Updated: Jan 23, 2024, 09:15:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/indian-village-saga-to-kill-a-tiger-earns-oscars-2024-nomination-for-best-documentary-feature/articleshow/107090582.cms,
8FH8HFO9TY_9EAJMDNJOPXEJJ3,Aman Chowhan says market volatility due to profit booking; continues to like private banks,_,"Last Updated: Jan 24, 2024, 12:43:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/aman-chowhan-says-market-volatility-due-to-profit-booking-continues-to-like-private-banks/articleshow/107105293.cms,
8O8Q49SE0V_5CI956AN3HH7ZP2,"Mamata Banerjee's 'ekla cholo re' in Bengal, AAP's 'sadda Punjab' make it a grINDIing Bloc",ET Bureau,"Last Updated: Jan 25, 2024, 12:38:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/mamata-banerjees-ekla-cholo-re-in-bengal-aaps-sadda-punjab-make-it-a-grindiing-bloc/articleshow/107124070.cms,
8PCKKDK1KZ_PHN6VEKIKU4SVAS,Ayodhya Ram temple: A new-age architectural marvel carved in stone,PTI,"Last Updated: Jan 22, 2024, 01:03:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/india/ayodhya-ram-temple-a-new-age-architectural-marvel-carved-in-stone/articleshow/107047491.cms,
8TQF25P807_2L6UFQIMS6A9M91,"We can't promote one religion above all others, says Kerala CM Pinarayi Vijayan on the eve of Ram Mandir inauguration",ET Online,"Last Updated: Jan 22, 2024, 04:01:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/we-cant-promote-one-religion-above-all-others-says-kerala-cm-pinarayi-vijayan-on-the-eve-of-ram-mandir-inauguration/articleshow/107052523.cms,
8VOX9L06D5_5JC8KNRYGCZBUXQ,"Ayodhya Ram Mandir: From 1528 to 2024, here is a full timeline of 500 years",ET Online,"Last Updated: Jan 22, 2024, 04:20:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/india/new-ram-lalla-idol-consecrated-at-ayodhya-ram-mandir-a-full-timeline-of-ram-temple-issue/articleshow/107050252.cms,
8W5HA8TRZT_JQSG8RDEWS7JK51,Russian lawmakers adopt resolution slamming French 'mercenaries' in Ukraine,AFP,"Last Updated: Jan 24, 2024, 05:10:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/defence/russian-lawmakers-adopt-resolution-slamming-french-mercenaries-in-ukraine/articleshow/107115822.cms,
90626R074U_1O5OOA8GCAYXM04,SC stays contempt proceedings against Netflix in HC for showing 'Wild Karnataka' documentary,PTI,"Last Updated: Jan 25, 2024, 09:16:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/sc-stays-contempt-proceedings-against-netflix-in-hc-for-showing-wild-karnataka-documentary/articleshow/107153153.cms,
90NARX12V8_OKKLY6WVYASQ62T,"Two-wheelers Drive Back to the Future, the Electric Way",ET Bureau,"Last Updated: Jan 23, 2024, 04:42:00 AM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/epaper/delhicapital/2024/jan/23/et-front/two-wheelers-drive-back-to-the-future-the-electric-way/articleshow/107063117.cms,
94QFCHCGN2_5BOSA9EW0MXJDO6,Canada announces two-year plan to cap international students. Here's how it will work,ET Online,"Last Updated: Jan 23, 2024, 10:41:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/nri/study/canada-announces-cap-on-international-students-heres-how-it-will-work/articleshow/107061302.cms,
976Q4R5FHL_ERGA88X4UNOG1Q7,Greek PM Kyriakos Mitsotakis plans India trip in February as India’s Mediterranean outreach gathers momentum,ET Bureau,"Last Updated: Jan 22, 2024, 09:22:00 AM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/india/greek-pm-kyriakos-mitsotakis-plans-india-trip-in-february-as-indias-mediterranean-outreach-gathers-momentum/articleshow/107041449.cms,
9C82Q9AMU8_XAJAJVM0ZLUA8PN,"Karnataka Bank shares tank 12% on lower YoY NIMs, higher GNPA",ETMarkets.com,"Last Updated: Jan 24, 2024, 11:57:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/karnataka-bank-shares-tank-12-on-lower-yoy-nims-higher-gnpa/articleshow/107103889.cms,
9EKMQ2YBW3_O5V06SAVEXTSPXF,75th Republic-Day parade: Awe-evoking acrobatics-filled Indian Air Force's fly-past dazzles spectators,ANI,"Last Updated: Jan 26, 2024, 01:33:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/defence/75th-republic-day-parade-awe-evoking-acrobatics-filled-indian-air-forces-fly-past-dazzles-spectators/articleshow/107165434.cms,
9H8NSBWO4P_KBVNCVIP1AFJOYM,India sends back 184 Myanmar soldiers who fled to Mizoram,PTI,"Last Updated: Jan 23, 2024, 03:45:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/defence/india-sends-back-184-myanmar-soldiers-who-fled-to-mizoram/articleshow/107068153.cms,
9HTXI7B57K_L92D1HOIURKGYBO,'Snowball' derivatives feed China's stock market avalanche,Reuters,"Last Updated: Jan 23, 2024, 05:57:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/snowball-derivatives-feed-chinas-stock-market-avalanche/articleshow/107086892.cms,
9JPH1WUJWT_7FGI7MJ6VKYSBDQ,Logitech warns of margin hit from Red Sea crisis,Reuters,"Last Updated: Jan 24, 2024, 10:36:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/small-biz/trade/exports/insights/logitech-warns-of-margin-hit-from-red-sea-crisis/articleshow/107101248.cms,
9R6VQ3RC5C_BMQX8O1L44OX4K7,Tesla erases $80 bln in valuation after Musk's sales warning,Reuters,"Last Updated: Jan 26, 2024, 09:00:00 AM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/tesla-erases-80-bln-in-valuation-after-musks-sales-warning/articleshow/107160200.cms,
9SED4629JK_QA3PBEXRV4PTSAA,"India, France firm up defence industrial roadmap during Modi-Macron talks",PTI,"Last Updated: Jan 26, 2024, 03:45:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/defence/india-france-firm-up-defence-industrial-roadmap-during-modi-macron-talks/articleshow/107168032.cms,
9VKE9VOEYE_BE6DMB35SGZH4VR,Modified BJP multiplies 'Karpoori Math' into a winning formula,ET Bureau,"Last Updated: Jan 25, 2024, 12:50:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/modified-bjp-multiplies-karpoori-math-into-a-winning-formula/articleshow/107124114.cms,
A2Y8HANS35_LZLDIMZUW8FDXHX,"Ayodhya's Ram Lalla idol at Ram Mandir named as 'Balak Ram'; Bhog food items, aarti and attire colour schedule also announced",ET Online,"Last Updated: Jan 23, 2024, 02:35:00 PM IST",20240123,indiatimes.com,https://economictimes.indiatimes.com/news/india/ayodhyas-ram-lalla-idol-at-ram-mandir-named-as-balak-ram-bhog-food-items-aarti-and-attire-schedule-also-announced/articleshow/107078653.cms,
A9ZGQD1SDY_8LBQF00PNTSZU91,Quality control at heart of latest Boeing crisis,AFP,"Last Updated: Jan 26, 2024, 02:51:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/international/business/quality-control-at-heart-of-latest-boeing-crisis/articleshow/107166833.cms,
ADVUBN7KFO_ZA1YHMD3AHTFG3M,"Fronx clocks 1 lakh sales milestone in passenger vehicle segment in record time, says Maruti",PTI,"Last Updated: Jan 24, 2024, 04:13:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/industry/auto/auto-news/fronx-clocks-1-lakh-sales-milestone-in-passenger-vehicle-segment-in-record-time-says-maruti/articleshow/107113726.cms,
AGZG3I8CCZ_PZ00ATINUY6MZ80,"Axis Bank shares fall 5% post Q3 earnings. Should you buy, sell or hold?",ETMarkets.com,"Last Updated: Jan 24, 2024, 10:12:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/axis-bank-shares-fall-5-post-q3-earnings-should-you-buy-sell-or-hold/articleshow/107100657.cms,
AQGVYIX6QI_WV2HCC1MOXZYPQY,"Nutrition brand Earthful raises Rs 3.3 crore in funding from Green Ivy Ventures, others",ETtech,"Last Updated: Jan 26, 2024, 02:32:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/tech/funding/nutrition-brand-earthful-raises-rs-3-3-crore-in-funding-from-green-ivy-ventures-others/articleshow/107165546.cms,
ASK3I2U532_JO38R47VKA4I1W9,Ram Temple consecration testament to people's trust in judicial process: President Murmu,ET Bureau,"Last Updated: Jan 26, 2024, 12:12:00 AM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/india/ram-temple-consecration-testament-to-peoples-trust-in-judicial-process-president-murmu/articleshow/107154846.cms,
ASU8B2JAOZ_M8BVBHOW5V6AQXM,"Fonebox Retail IPO to open on Thursday. Check issue size, price band and other details",ETMarkets.com,"Last Updated: Jan 22, 2024, 12:29:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/fonebox-retail-ipo-to-open-on-thursday-check-issue-size-price-band-and-other-details/articleshow/107046479.cms,
AUPS5PTYT8_MD7IKNN2E2I2RDS,SC directs Tamil Nadu to allow live streaming of Ram Lalla's 'Pran Pratishtha' in temples,ET Online,"Last Updated: Jan 22, 2024, 02:04:00 PM IST",20240122,indiatimes.com,https://economictimes.indiatimes.com/news/politics-and-nation/sc-directs-tamil-nadu-to-allow-live-streaming-of-ram-lallas-pran-pratishtha-in-temples/articleshow/107042163.cms,
AX41CQ5C27_N9ZKV327D73SX84,Amara Raja aims to start operating giga factory before end of 2025,PTI,"Last Updated: Jan 24, 2024, 10:29:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/industry/auto/auto-components/amara-raja-aims-to-start-operating-giga-factory-before-end-of-2025/articleshow/107122861.cms,
B8L13T4Z8A_2RBT200MZ3ZZKRC,"Tenure of UCC draft committee extended by another 15 days, says Uttarakhand CM Dhami",ANI,"Last Updated: Jan 26, 2024, 12:52:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/india/tenure-of-ucc-draft-committee-extended-by-another-15-days-says-uttarakhand-cm-dhami/articleshow/107164439.cms,
B9A6S4M4TX_OZL22T77213NGYF,India to export BrahMos supersonic missile systems to Philippines in next 10 days: DRDO chief,ET Online,"Last Updated: Jan 25, 2024, 05:57:00 PM IST",20240125,indiatimes.com,https://economictimes.indiatimes.com/news/defence/india-to-export-brahmos-supersonic-missile-systems-to-philippines-in-next-10-days-drdo-chief/articleshow/107139068.cms,
BDOON4B7G4_C4O3YOCG6SV7BH6,"Nitish Kumar's ties with INDIA bloc worsen, Sushil Modi hints at opening of doors for ex-ally",PTI,"Last Updated: Jan 26, 2024, 08:48:00 PM IST",20240126,indiatimes.com,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/nitish-kumars-ties-with-india-bloc-worsen-sushil-modi-hints-at-opening-of-doors-for-ex-ally/articleshow/107173178.cms,
BDW80D60DZ_JET3T82CFOCQGP6,"‘Fighter’ banned in Gulf countries, Hrithik Roshan’s comeback will be released in UAE with a PG15 certificate",ET Online,"Last Updated: Jan 24, 2024, 12:09:00 PM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/magazines/panache/fighter-banned-in-gulf-countries-hrithik-roshans-comeback-will-be-released-in-uae-with-a-pg15-certificate/articleshow/107104335.cms,
BK8J5F1WEW_SZQEQDCHFD3BS4W,"Meity to seek Cabinet nod for India AI programme entailing over Rs 10,000 crore investments: MoS IT",PTI,"Last Updated: Jan 24, 2024, 09:19:00 AM IST",20240124,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/meity-to-seek-cabinet-nod-for-india-ai-programme-entailing-over-rs-10000-crore-investments-mos-it/articleshow/107099413.cms,
