GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1150499533,20240109,202401,2024,2024.0247,CHN,CHINESE,CHN,,,,,,,,BTN,BHUTAN,BTN,,,,,,,,0,100,100,10,3,-5.0,5,1,5,-0.95377842993397,1,China,CH,CH,35.0,105.0,CH,1,Bhutan,BT,BT,27.5,90.5,BT,1,China,CH,CH,35.0,105.0,CH,20240109,https://thewire.in/south-asia/bhutan-election-monarchy-happiness,20240109073000,20240109073000,1,thewire.in,https://thewire.in/south-asia/bhutan-election-monarchy-happiness,14,5138,5085,5114,1,50,8316,-0.95377842993397,,
1150527013,20240109,202401,2024,2024.0247,CHN,CHINESE,CHN,,,,,,,,MNCUSA,APPLE INC,USA,,,,,MNC,,,1,40,40,4,1,1.0,18,4,18,-3.18593538135659,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240109,https://www.bloomberg.com/news/articles/2024-01-09/china-says-cracked-apple-s-airdrop-to-identify-message-sources,20240109104500,20240109161500,1,time.com,https://time.com/6553473/china-cracked-apple-airdrop/,1,68,159,141,1,50,1902,-3.31125827814569,,
1150497711,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,VNM,VIETNAM,VNM,,,,,,,,0,130,130,13,3,-4.4,10,1,10,-4.22960725075528,4,"Nilgiris, Tamil Nadu, India",IN,IN25,11.4,76.7,-2106192,4,"Nilgiris, Tamil Nadu, India",IN,IN25,11.4,76.7,-2106192,4,"Nilgiris, Tamil Nadu, India",IN,IN25,11.4,76.7,-2106192,20240109,https://timesofindia.indiatimes.com/city/coimbatore/conserving-tigers-releasing-central-funds-to-tiger-reserves-in-tamil-nadu/articleshow/106652304.cms,20240109071500,20240109071500,1,indiatimes.com,https://timesofindia.indiatimes.com/city/coimbatore/conserving-tigers-releasing-central-funds-to-tiger-reserves-in-tamil-nadu/articleshow/106652304.cms,7,1703,1713,1690,1,100,2100,-4.22960725075528,,
1150549981,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,MDVBUS,MALDIVE,MDV,,,,,BUS,,,1,10,10,1,1,0.0,10,1,10,-0.49140049140049,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,1,Maldives,MV,MV,3.2,73.0,MV,1,Maldives,MV,MV,3.2,73.0,MV,20240109,https://timesofindia.indiatimes.com/india/maldives-president-muizzus-appeal-to-china-amid-indian-tourist-backlash/articleshow/106671314.cms,20240109131500,20240109131500,1,indiatimes.com,https://timesofindia.indiatimes.com/india/maldives-president-muizzus-appeal-to-china-amid-indian-tourist-backlash/articleshow/106671314.cms,5,645,707,692,1,100,2547,-0.49140049140049,,
1150455158,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,20,20,2,1,3.0,18,2,18,-3.88267934998018,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240109,https://news.yahoo.com/xi-biden-10-trillion-cost-000011907.html,20240109010000,20240109131500,1,indiatimes.com,https://timesofindia.indiatimes.com/world/china/if-china-invades-taiwan-it-would-cost-world-economy-10-trillion/articleshow/106664628.cms,6,1559,1716,1689,1,60,10509,-3.92390011890607,,
1150460024,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,0,130,130,13,3,-4.4,176,19,176,1.0476411113522,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Republic Of China, Taiwan (general), Taiwan",TW,TW00,24.0,121.0,-2637939,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240109,https://www.winnipegfreepress.com/business/2024/01/08/hong-kongers-in-taiwan-firmly-support-the-ruling-party-after-watching-china-erode-freedoms-at-home,20240109013000,20240109060000,1,indiatimes.com,https://timesofindia.indiatimes.com/world/rest-of-world/hong-kongers-in-taiwan-firmly-support-the-ruling-party-after-watching-china-erode-freedoms-at-home/articleshow/106652772.cms,10,3503,3525,3513,1,80,6320,0.909090909090909,,
1150511790,20240109,202401,2024,2024.0247,TWN,TAIWAN,TWN,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,10,10,1,1,0.0,34,4,34,-4.53195251736432,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240109,https://www.barrons.com/news/possible-scenarios-for-a-chinese-invasion-of-taiwan-b6e1a2db,20240109090000,20240109154500,1,indiatimes.com,https://timesofindia.indiatimes.com/world/rest-of-world/possible-scenarios-for-a-chinese-invasion-of-taiwan/articleshow/106667265.cms,1,53,134,157,1,80,4630,-4.7361299052774,,
1150466105,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,150,150,15,4,-7.2,62,7,62,-0.0176549408076238,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,20240109,https://news.yahoo.com/taiwan-ruling-party-candidate-maintain-013214478.html,20240109021500,20240109061500,1,indiatimes.com,https://timesofindia.indiatimes.com/world/rest-of-world/taiwan-ruling-party-candidate-will-maintain-status-quo-engage-with-china/articleshow/106654278.cms,11,2165,2244,2227,1,100,3944,-0.8,,
1150524022,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,43,43,4,1,2.8,40,4,40,-0.22341819632123,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Kinmen, Jinmen Xian, Taiwan",TW,TW13,24.4367,118.318,-2628169,4,"Kinmen, Jinmen Xian, Taiwan",TW,TW13,24.4367,118.318,-2628169,20240109,https://www.barrons.com/news/we-are-a-democracy-taiwan-s-voters-raise-their-voice-9ddb99a6,20240109103000,20240109110000,1,indiatimes.com,https://timesofindia.indiatimes.com/world/rest-of-world/we-are-a-democracy-taiwans-voters-raise-their-voice/articleshow/106661999.cms,4,911,871,889,1,80,3747,0.0,,
1150445715,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,42,42,4,1,1.9,39,7,39,3.92786798682769,5,"Fujian, Fujian, China",CH,CH07,26.545,117.843,-1905684,5,"Fujian, Fujian, China",CH,CH07,26.545,117.843,-1905684,5,"Fujian, Fujian, China",CH,CH07,26.545,117.843,-1905684,20240109,https://news.webindia123.com/news/Articles/World/20240109/4157127.html,20240109001500,20240109023000,1,indiatimes.com,https://timesofindia.indiatimes.com/world/south-asia/in-china-maldivian-president-muizzu-calls-beijing-a-valued-ally/articleshow/106650422.cms,3,546,582,554,1,70,1942,5.71428571428571,,
